"latitude","longitude","bbl","numfloors","flood_type","undefined","wood","masonry","concrete","steel","bldgshape_id","bsmtarea","nb_singlefloorarea","b_singlefloorarea","mod","boolean"
40.8355805,-73.940383,1021200041,3,"Fresh",2,,,,,12,,1619.66666666667,1214.75,1.1362,FALSE
40.8356095,-73.9407765,1021200042,6,"Fresh",2,,,,,13,3104.57142857143,,3104.57142857143,1.1362,TRUE
40.835851,-73.940769,1021200044,5,"Fresh",2,,,,,13,2915.83333333333,,2915.83333333333,1.1362,TRUE
40.8359335,-73.9407679,1021200046,3,"Fresh",,410,409,,,10,0,4495.33333333333,,1.1362,TRUE
40.835828,-73.9412526,1021200048,6,"Fresh",2,,,,,13,3060.85714285714,,3060.85714285714,1.1362,TRUE
40.836046,-73.941247,1021200050,4,"Fresh",,54,53,,,31,0,4996,,1.1362,TRUE
40.836114,-73.9414029,1021200052,6,"Fresh",2,,,,,13,3066.85714285714,,3066.85714285714,1.1362,TRUE
40.836162,-73.941512,1021200055,4,"Fresh",2,,,,,12,947.8,,947.8,1.1362,TRUE
40.836186,-73.9415719,1021200056,4,"Fresh",2,,,,,12,,1088,870.4,1.1362,TRUE
40.83621,-73.941629,1021200057,4,"Fresh",2,,,,,12,,1052,841.6,1.1362,TRUE
40.836233,-73.941686,1021200058,0,"Fresh",,,,,,,,,,1.1362,FALSE
40.836258,-73.941742,1021200059,4,"Fresh",2,,,,,12,837.6,,837.6,1.1362,TRUE
40.836282,-73.941801,1021200060,4,"Fresh",2,,,,,12,887,,887,1.1362,TRUE
40.836306,-73.941861,1021200061,4,"Fresh",1,,,,,2,841.6,,841.6,1.1362,TRUE
40.836332,-73.94192,1021200062,0,"Fresh",,,,,,,,,,1.1362,FALSE
40.8361875,-73.9421281,1021200063,4,"Fresh",2,,,,,12,841.6,,841.6,1.1362,TRUE
40.8362105,-73.942184,1021200064,4,"Fresh",1,,,,,2,0,829.75,,1.1362,TRUE
40.8362364,-73.9422472,1021200065,4,"Fresh",2,,,,,12,841.6,,841.6,1.1362,TRUE
40.836429,-73.9421519,1021200066,6,"Fresh",2,,,,,13,0,2844.33333333333,,1.1362,TRUE
40.836477,-73.942266,1021200068,0,"Fresh",,32,30,,,32,16012,,,1.1362,FALSE
40.836692,-73.942033,1021200111,3,"Fresh",2,,,,,11,920,,920,1.1362,TRUE
40.83662,-73.941862,1021200113,3,"Fresh",2,,,,,11,729,,729,1.1362,TRUE
40.836549,-73.941692,1021200115,3,"Fresh",2,,,,,11,858.75,,858.75,1.1362,TRUE
40.836505,-73.939701,1021210001,0,"Fresh",,,,,,,,,,1.1362,FALSE
40.837241,-73.939653,1021210010,3,"Fresh",2,,,,,13,7106.25,,7106.25,1.1362,TRUE
40.837761,-73.939521,1021210020,4,"Fresh",,402,401,,,10,7254.8,,7254.8,1.1362,FALSE
40.8382332,-73.9398941,1021210024,6,"Fresh",2,,,,,13,7364.28571428571,,7364.28571428571,1.1362,TRUE
40.837943,-73.939187,1021210029,4,"Fresh",60,,,,,10,2024.2,,2024.2,1.1362,TRUE
40.8377788,-73.9384558,1021210035,5,"Fresh",2,,,,,13,2006.66666666667,,2006.66666666667,1.1362,TRUE
40.8377102,-73.9385061,1021210037,5,"Fresh",2,,,,,13,1892.5,,1892.5,1.1362,TRUE
40.8376415,-73.9385564,1021210039,5,"Fresh",2,,,,,13,1892.5,,1892.5,1.1362,TRUE
40.8375729,-73.9386068,1021210041,5,"Fresh",2,,,,,13,1892.5,,1892.5,1.1362,TRUE
40.8374945,-73.9386643,1021210043,5,"Fresh",2,,,,,13,1892.5,,1892.5,1.1362,TRUE
40.8374258,-73.9387146,1021210045,5,"Fresh",2,,,,,13,1892.5,,1892.5,1.1362,TRUE
40.8373571,-73.938765,1021210047,5,"Fresh",2,,,,,13,2032.5,,2032.5,1.1362,TRUE
40.8376469,-73.93925,1021210049,6,"Fresh",2,,,,,13,2874.85714285714,,2874.85714285714,1.1362,TRUE
40.8372529,-73.939227,1021210051,5,"Fresh",2,,,,,13,2041.66666666667,,2041.66666666667,1.1362,TRUE
40.8371262,-73.9393395,1021210053,5,"Fresh",2,,,,,13,3458,,3458,1.1362,FALSE
40.837052,-73.939373,1021210054,5,"Fresh",2,,,,,13,1767,,1767,1.1362,TRUE
40.8369967,-73.939412,1021210055,5,"Fresh",2,,,,,13,1767,,1767,1.1362,TRUE
40.8367955,-73.9391779,1021210056,2,"Fresh",,408,407,,,10,4160,,4160,1.1362,TRUE
40.8367194,-73.9392339,1021210058,2,"Fresh",60,,,,,10,752,,752,1.1362,TRUE
40.8373646,-73.941108,1021210059,0,"Fresh",,,,,,,,,,1.1362,FALSE
40.8364525,-73.9404373,1021220001,6,"Fresh",2,,,,,13,7990.42857142857,,7990.42857142857,1.1362,TRUE
40.836593,-73.940617,1021220007,3,"Fresh",1,,,,,2,920,,920,1.1362,TRUE
40.836618,-73.94068,1021220008,3,"Fresh",2,,,,,11,781.25,,781.25,1.1362,TRUE
40.836644,-73.940737,1021220009,4,"Fresh",2,,,,,12,,919,735.2,1.1362,TRUE
40.836668,-73.940795,1021220010,3,"Fresh",2,,,,,12,,1090,817.5,1.1362,TRUE
40.836692,-73.940852,1021220011,3,"Fresh",2,,,,,12,688.5,,688.5,1.1362,TRUE
40.836716,-73.940909,1021220012,3,"Fresh",2,,,,,12,688.5,,688.5,1.1362,TRUE
40.836741,-73.940968,1021220013,3,"Fresh",2,,,,,12,726.75,,726.75,1.1362,TRUE
40.836751,-73.9410986,1021220014,3,"Fresh",1,,,,,2,0,1000,,1.1362,TRUE
40.836835,-73.941189,1021220015,5,"Fresh",2,,,,,13,4670.83333333333,,4670.83333333333,1.1362,TRUE
40.836943,-73.941444,1021220018,5,"Fresh",2,,,,,13,4670.83333333333,,4670.83333333333,1.1362,TRUE
40.837067,-73.941736,1021220021,6,"Fresh",2,,,,,13,6517.71428571429,,6517.71428571429,1.1362,TRUE
40.837205,-73.94206,1021220048,6,"Fresh",2,,,,,13,6409.71428571429,,6409.71428571429,1.1362,TRUE
40.837445,-73.941886,1021220052,6,"Fresh",2,,,,,13,6890.42857142857,,6890.42857142857,1.1362,TRUE
40.8377606,-73.9416623,1021220058,6,"Fresh",2,,,,,13,7082.28571428571,,7082.28571428571,1.1362,TRUE
40.8381598,-73.9414519,1021220062,6,"Fresh",2,,,,,13,7082.28571428571,,7082.28571428571,1.1362,TRUE
40.8384568,-73.9410575,1021220069,6,"Fresh",2,,,,,13,6473.14285714286,,6473.14285714286,1.1362,TRUE
40.8386222,-73.9410233,1021220073,4,"Fresh",2,,,,,12,1286.4,,1286.4,1.1362,TRUE
40.838796,-73.9409638,1021220077,10,"Fresh",2,,,,,13,9090.90909090909,,9090.90909090909,1.1362,TRUE
40.83867,-73.940753,1021220079,4,"Fresh",2,,,,,11,640,,640,1.1362,TRUE
40.838648,-73.940703,1021220080,4,"Fresh",1,,,,,2,736,,736,1.1362,TRUE
40.838602,-73.940603,1021220081,4,"Fresh",2,,,,,12,,892,713.6,1.1362,TRUE
40.838534,-73.940515,1021220082,5,"Fresh",2,,,,,12,,1625,1354.16666666667,1.1362,TRUE
40.8197007,-73.9468159,1021220084,6,"Fresh",2,,,,,13,,8488.66666666667,7276,1.1362,TRUE
40.8382122,-73.9403656,1021220088,6,"Fresh",2,,,,,13,12218.5714285714,,12218.5714285714,1.1362,TRUE
40.8381738,-73.9410536,1021220100,6,"Fresh",2,,,,,13,8660.85714285714,,8660.85714285714,1.1362,TRUE
40.837915,-73.9410599,1021220105,6,"Fresh",2,,,,,13,8090.57142857143,,8090.57142857143,1.1362,TRUE
40.837924,-73.9404739,1021220110,6,"Fresh",2,,,,,13,8090.57142857143,,8090.57142857143,1.1362,TRUE
40.837611,-73.94034,1021220116,6,"Fresh",2,,,,,13,4628.57142857143,,4628.57142857143,1.1362,TRUE
40.8373508,-73.9400691,1021220120,6,"Fresh",2,,,,,13,7201.71428571429,,7201.71428571429,1.1362,TRUE
40.8375023,-73.9407494,1021220127,5,"Fresh",2,,,,,13,4441.66666666667,,4441.66666666667,1.1362,TRUE
40.8375791,-73.9409249,1021220130,5,"Fresh",2,,,,,13,4930.66666666667,,4930.66666666667,1.1362,TRUE
40.8376048,-73.9412404,1021220133,6,"Fresh",2,,,,,13,6887.14285714286,,6887.14285714286,1.1362,TRUE
40.837349,-73.941658,1021220138,5,"Fresh",2,,,,,13,2609.16666666667,,2609.16666666667,1.1362,TRUE
40.837291,-73.941518,1021220140,5,"Fresh",2,,,,,13,2609.16666666667,,2609.16666666667,1.1362,TRUE
40.837229,-73.941377,1021220142,5,"Fresh",2,,,,,13,2609.16666666667,,2609.16666666667,1.1362,TRUE
40.837113,-73.941096,1021220146,5,"Fresh",2,,,,,13,3116.66666666667,,3116.66666666667,1.1362,TRUE
40.83705,-73.940956,1021220148,5,"Fresh",2,,,,,13,2609.16666666667,,2609.16666666667,1.1362,TRUE
40.836969,-73.940758,1021220150,6,"Fresh",2,,,,,13,4788.85714285714,,4788.85714285714,1.1362,TRUE
40.8369833,-73.9404471,1021220153,6,"Fresh",2,,,,,13,7626.28571428571,,7626.28571428571,1.1362,TRUE
40.838626,-73.940652,1021220180,3,"Fresh",2,,,,,12,,1241.33333333333,931,1.1362,TRUE
40.83858,-73.940555,1021220181,4,"Fresh",2,,,,,11,716,,716,1.1362,TRUE
40.837171,-73.941236,1021227501,7,"Fresh",2,,,,,13,,3150.28571428571,2756.5,1.1362,TRUE
40.838616,-73.938947,1021230020,1,"Fresh",,406,405,,,10,3850,,3850,1.1362,TRUE
40.8389014,-73.9392919,1021230026,6,"Fresh",2,,,,,13,5731.71428571429,,5731.71428571429,1.1362,TRUE
40.83871,-73.93853,1021230030,6,"Fresh",2,,,,,13,4198.28571428571,,4198.28571428571,1.1362,FALSE
40.838812,-73.938749,1021230031,6,"Fresh",2,,,,,13,7015,,7015,1.1362,TRUE
40.83871,-73.93853,1021230036,0,,,,,,,,,,,1.1362,FALSE
40.8385485,-73.9381001,1021230038,5,"Fresh",2,,,,,13,6321.83333333333,,6321.83333333333,1.1362,TRUE
40.838283,-73.9387386,1021230045,4,"Fresh",,402,401,,,10,,17945.75,14356.6,1.1362,TRUE
40.8393884,-73.9387445,1021230048,6,"Fresh",,36,34,,,31,9803.57142857143,,9803.57142857143,1.1362,TRUE
40.83971,-73.9386831,1021230052,5,"Fresh",2,,,,,13,2133.33333333333,,2133.33333333333,1.1362,TRUE
40.8396898,-73.9386082,1021230054,5,"Fresh",2,,,,,13,2557.5,,2557.5,1.1362,TRUE
40.8395062,-73.9378362,1021230055,0,"Fresh",,,,,,,,,,1.1362,FALSE
40.83949,-73.938376,1021230056,2,"Fresh",1,,,,,2,469.333333333333,,469.333333333333,1.1362,TRUE
40.83944,-73.9382569,1021230057,6,"Fresh",2,,,,,13,2602.28571428571,,2602.28571428571,1.1362,TRUE
40.8395793,-73.9380111,1021230059,5,"Fresh",2,,,,,13,2560,,2560,1.1362,TRUE
40.839323,-73.937978,1021230061,6,"Fresh",2,,,,,13,1242.85714285714,,1242.85714285714,1.1362,TRUE
40.8393081,-73.9377343,1021230062,4,"Salt",3,,,,,21,,2202.25,1761.8,1.1362,FALSE
40.8390197,-73.9375481,1021230064,1,"Salt",,11,10,,,31,2355,,2355,1.1362,TRUE
40.8389979,-73.9379529,1021230067,6,"Salt",2,,,,,13,3439.14285714286,,3439.14285714286,1.1362,FALSE
40.8389959,-73.9380473,1021230069,5,"Salt",2,,,,,12,,475,395.833333333333,1.1362,TRUE
40.839156,-73.938253,1021230070,5,"Fresh",,54,53,,,31,7352.66666666667,,7352.66666666667,1.1362,TRUE
40.8392178,-73.9384975,1021230074,2,"Fresh",60,,,,,10,0,2275,,1.1362,TRUE
40.839942,-73.938401,1021230077,6,"Fresh",2,,,,,13,4752.57142857143,,4752.57142857143,1.1362,TRUE
40.840053,-73.938319,1021230080,8,"Fresh",,32,30,,,32,0,3785,,1.1362,TRUE
40.840213,-73.938205,1021230084,6,"Fresh",2,,,,,13,3413.14285714286,,3413.14285714286,1.1362,TRUE
40.8403175,-73.9378975,1021230085,2,"Fresh",60,,,,,10,1139.33333333333,,1139.33333333333,1.1362,TRUE
40.8402559,-73.9377527,1021230086,12,"Fresh",3,,,,,21,2373.46153846154,,2373.46153846154,1.1362,TRUE
40.8402251,-73.9376803,1021230088,3,"Fresh",2,,,,,11,550,,550,1.1362,TRUE
40.839963,-73.937774,1021230089,3,"Fresh",2,,,,,11,1246.5,,1246.5,1.1362,TRUE
40.83994,-73.937721,1021230090,3,"Fresh",2,,,,,12,,749,561.75,1.1362,TRUE
40.840163,-73.9375345,1021230091,3,"Fresh",2,,,,,12,,666,499.5,1.1362,TRUE
40.839896,-73.937614,1021230092,3,"Fresh",2,,,,,11,640,,640,1.1362,TRUE
40.8399569,-73.9375321,1021230093,3,"Fresh",1,,,,,2,640,,640,1.1362,TRUE
40.83985,-73.937338,1021230094,1,"Salt",,11,10,,,32,1887.5,,1887.5,1.1362,FALSE
40.83973,-73.9374239,1021230096,5,"Salt",2,,,,,13,3385,,3385,1.1362,FALSE
40.839625,-73.9375,1021230098,5,"Salt",2,,,,,13,2057.83333333333,,2057.83333333333,1.1362,TRUE
40.839427,-73.9376627,1021230100,5,"Salt",2,,,,,13,2792,,2792,1.1362,TRUE
40.8397021,-73.9378134,1021230101,5,"Fresh",2,,,,,13,3818.33333333333,,3818.33333333333,1.1362,TRUE
40.8397687,-73.9379741,1021230104,3,"Fresh",1,,,,,2,575,,575,1.1362,FALSE
40.839834,-73.938125,1021230105,5,"Fresh",2,,,,,13,3818.33333333333,,3818.33333333333,1.1362,TRUE
40.8392861,-73.9395818,1021240001,7,"Fresh",,32,30,,,31,0,6551,,1.1362,TRUE
40.839722,-73.939325,1021240017,13,"Fresh",,36,34,,,32,0,22037,,1.1362,TRUE
40.840221,-73.939029,1021240025,9,"Fresh",,36,34,,,31,12723.6,,12723.6,1.1362,TRUE
40.8404237,-73.9389756,1021240033,2,"Fresh",,36,34,,,33,21691,,21691,1.1362,TRUE
40.8403749,-73.9390376,1021240035,2,"Fresh",,36,34,,,33,,24715.5,16477,1.1362,TRUE
40.8401105,-73.9388908,1021240039,3,"Fresh",,36,34,,,33,,16477,12357.75,1.1362,TRUE
40.8392663,-73.9406723,1021240043,6,"Fresh",,32,30,,,31,,21124,18106.2857142857,1.1362,FALSE
40.840052,-73.9400409,1021240065,1,"Fresh",,,,,,,0,100,,1.1362,FALSE
40.841034,-73.938678,1021250001,5,"Fresh",,402,401,,,10,,15542.4,12952,1.1362,TRUE
40.8406083,-73.9379798,1021250026,5,"Fresh",2,,,,,13,1720.83333333333,,1720.83333333333,1.1362,TRUE
40.8407134,-73.9382261,1021250027,5,"Fresh",2,,,,,13,1409.16666666667,,1409.16666666667,1.1362,TRUE
40.840767,-73.9381857,1021250028,5,"Fresh",2,,,,,13,1392.5,,1392.5,1.1362,TRUE
40.84063,-73.937736,1021250029,2,"Fresh",1,,,,,2,1075,,1075,1.1362,TRUE
40.840719,-73.93767,1021250030,0,"Fresh",,,,,,,,,,1.1362,FALSE
40.8409158,-73.9377049,1021250032,5,"Fresh",2,,,,,13,1835,,1835,1.1362,TRUE
40.8407493,-73.9375343,1021250034,6,"Fresh",2,,,,,13,2536.28571428571,,2536.28571428571,1.1362,TRUE
40.8405879,-73.937257,1021250036,5,"Fresh",2,,,,,13,1369.16666666667,,1369.16666666667,1.1362,TRUE
40.8407552,-73.9372454,1021250037,2,"Fresh",1,,,,,2,469.333333333333,,469.333333333333,1.1362,TRUE
40.8407269,-73.9371854,1021250038,2,"Fresh",1,,,,,2,648,,648,1.1362,FALSE
40.840491,-73.937025,1021250039,2,"Fresh",2,,,,,11,684,,684,1.1362,TRUE
40.840462,-73.936956,1021250040,2,"Fresh",2,,,,,11,720,,720,1.1362,TRUE
40.840433,-73.936893,1021250041,2,"Salt",1,,,,,2,760,,760,1.1362,TRUE
40.8404103,-73.936637,1021250042,5,"Salt",2,,,,,13,2730.33333333333,,2730.33333333333,1.1362,TRUE
40.8404193,-73.9369236,1021250045,5,"Salt",2,,,,,13,2313.33333333333,,2313.33333333333,1.1362,TRUE
40.8401535,-73.9367138,1021250046,4,"Salt",2,,,,,13,1252,,1252,1.1362,TRUE
40.8401712,-73.9368081,1021250047,4,"Salt",2,,,,,12,1252,,1252,1.1362,TRUE
40.8400791,-73.9368743,1021250049,6,"Salt",2,,,,,13,3395.71428571429,,3395.71428571429,1.1362,TRUE
40.8400442,-73.9372555,1021250050,3,"Fresh",2,,,,,11,950,,950,1.1362,TRUE
40.840261,-73.937149,1021250051,0,"Fresh",,,,,,,,,,1.1362,FALSE
40.840297,-73.937237,1021250052,5,"Fresh",2,,,,,13,1460,,1460,1.1362,TRUE
40.84039,-73.937458,1021250053,6,"Fresh",2,,,,,13,5740.71428571429,,5740.71428571429,1.1362,TRUE
40.8416088,-73.9393221,1021260001,6,"Fresh",2,,,,,13,12014.5714285714,,12014.5714285714,1.1362,TRUE
40.8420556,-73.9384231,1021260008,0,"Fresh",,,,,,,,,,1.1362,FALSE
40.8417965,-73.9382875,1021260010,6,"Fresh",2,,,,,13,2962.28571428571,,2962.28571428571,1.1362,TRUE
40.841522,-73.938079,1021260014,2,"Fresh",,402,401,,,10,,6128,4085.33333333333,1.1362,FALSE
40.841579,-73.938563,1021260025,5,"Fresh",2,,,,,13,2385,,2385,1.1362,TRUE
40.841633,-73.938695,1021260027,3.75,"Fresh",2,,,,,11,0,1361.6,,1.1362,TRUE
40.8410777,-73.9374195,1021260028,5,"Fresh",2,,,,,13,3730.83333333333,,3730.83333333333,1.1362,TRUE
40.841163,-73.9376813,1021260030,5,"Fresh",2,,,,,13,2597.33333333333,,2597.33333333333,1.1362,TRUE
40.841253,-73.937278,1021260032,3,"Fresh",1,,,,,2,420,,420,1.1362,TRUE
40.8414153,-73.9374569,1021260033,3,"Fresh",1,,,,,2,440,,440,1.1362,TRUE
40.8413655,-73.9370685,1021260034,6,"Fresh",2,,,,,13,1735.71428571429,,1735.71428571429,1.1362,TRUE
40.8413655,-73.9370685,1021260035,3.5,"Fresh",,410,409,,,10,1377.77777777778,,1377.77777777778,1.1362,FALSE
40.841154,-73.9369,1021260036,5,"Fresh",2,,,,,13,2725,,2725,1.1362,TRUE
40.841079,-73.936723,1021260038,5,"Fresh",2,,,,,13,2725,,2725,1.1362,TRUE
40.841007,-73.936549,1021260040,5,"Salt",2,,,,,13,2725,,2725,1.1362,TRUE
40.8411368,-73.9365566,1021260042,5,"Salt",2,,,,,13,2483.5,,2483.5,1.1362,TRUE
40.8408814,-73.9362978,1021260044,5,"Salt",2,,,,,13,2104.33333333333,,2104.33333333333,1.1362,TRUE
40.8407286,-73.9366235,1021260046,6,"Salt",2,,,,,13,4361.42857142857,,4361.42857142857,1.1362,TRUE
40.840746,-73.936507,1021260048,6,"Salt",2,,,,,13,3014.57142857143,,3014.57142857143,1.1362,TRUE
40.8408392,-73.9367893,1021260049,6,"Fresh",2,,,,,13,4889.14285714286,,4889.14285714286,1.1362,FALSE
40.840926,-73.937008,1021260053,4,"Fresh",2,,,,,12,,1611.25,1289,1.1362,TRUE
40.8409819,-73.937141,1021260054,6,"Fresh",2,,,,,13,2407.14285714286,,2407.14285714286,1.1362,TRUE
40.841293,-73.93725,1021260132,3,"Fresh",1,,,,,2,436,,436,1.1362,TRUE
40.8428453,-73.9384741,1021270001,6,"Fresh",2,,,,,13,8571.42857142857,,8571.42857142857,1.1362,TRUE
40.84256,-73.9382569,1021270005,1,"Fresh",,11,10,,,31,3750,,3750,1.1362,TRUE
40.8427671,-73.938046,1021270008,5,"Fresh",2,,,,,13,1747.5,,1747.5,1.1362,TRUE
40.8425,-73.9380429,1021270009,4,"Fresh",3,,,,,21,1037.8,,1037.8,1.1362,TRUE
40.8426744,-73.9378262,1021270010,2.5,"Fresh",2,,,,,11,671.714285714286,,671.714285714286,1.1362,TRUE
40.842433,-73.937883,1021270011,2.5,"Fresh",1,,,,,2,470.857142857143,,470.857142857143,1.1362,TRUE
40.842382,-73.937764,1021270012,2,"Fresh",,408,407,,,10,666.666666666667,,666.666666666667,1.1362,TRUE
40.842265,-73.937485,1021270015,6,"Fresh",2,,,,,13,6425.71428571429,,6425.71428571429,1.1362,TRUE
40.842016,-73.937618,1021270022,6,"Fresh",2,,,,,13,6392.57142857143,,6392.57142857143,1.1362,TRUE
40.8421329,-73.937895,1021270023,6,"Fresh",2,,,,,13,4557.42857142857,,4557.42857142857,1.1362,TRUE
40.8419823,-73.9382506,1021270026,1,"Fresh",,54,53,,,31,,500,250,1.1362,TRUE
40.842234,-73.938134,1021270027,2.5,"Fresh",1,,,,,2,496,,496,1.1362,TRUE
40.8419326,-73.9373141,1021270029,6,"Fresh",2,,,,,13,3735.71428571429,,3735.71428571429,1.1362,TRUE
40.8420013,-73.9369267,1021270035,5,"Fresh",2,,,,,13,4315.83333333333,,4315.83333333333,1.1362,TRUE
40.8422436,-73.9370881,1021270036,3,"Fresh",2,,,,,11,1904.25,,1904.25,1.1362,TRUE
40.841919,-73.936661,1021270037,5,"Fresh",2,,,,,13,2468.33333333333,,2468.33333333333,1.1362,TRUE
40.8418599,-73.9365229,1021270039,5,"Fresh",2,,,,,13,2468.33333333333,,2468.33333333333,1.1362,TRUE
40.841803,-73.936384,1021270041,5,"Salt",2,,,,,13,2468.33333333333,,2468.33333333333,1.1362,TRUE
40.841745,-73.936245,1021270043,5,"Salt",2,,,,,13,2468.33333333333,,2468.33333333333,1.1362,TRUE
40.8416205,-73.9356416,1021270044,6,"Salt",2,,,,,13,2974.28571428571,,2974.28571428571,1.1362,TRUE
40.841598,-73.936055,1021270046,6,"Salt",2,,,,,13,3279.42857142857,,3279.42857142857,1.1362,TRUE
40.8413578,-73.9358317,1021270048,6,"Salt",2,,,,,13,3085.71428571429,,3085.71428571429,1.1362,TRUE
40.841354,-73.936231,1021270051,6,"Salt",2,,,,,13,3517.71428571429,,3517.71428571429,1.1362,TRUE
40.841513,-73.936426,1021270052,5,"Salt",2,,,,,13,3000.83333333333,,3000.83333333333,1.1362,TRUE
40.84158,-73.936584,1021270054,5,"Fresh",2,,,,,13,3000.83333333333,,3000.83333333333,1.1362,TRUE
40.841646,-73.936743,1021270056,5,"Fresh",2,,,,,13,3035,,3035,1.1362,TRUE
40.841723,-73.936925,1021270058,6,"Fresh",2,,,,,13,4178.57142857143,,4178.57142857143,1.1362,TRUE
40.8428874,-73.9379117,1021280001,5,"Fresh",2,,,,,13,3158.33333333333,,3158.33333333333,1.1362,TRUE
40.843149,-73.9382653,1021280003,6,"Fresh",2,,,,,13,3083.14285714286,,3083.14285714286,1.1362,TRUE
40.8431659,-73.937757,1021280008,6,"Fresh",2,,,,,13,8241.42857142857,,8241.42857142857,1.1362,TRUE
40.843257,-73.9373549,1021280010,5,"Fresh",2,,,,,13,3523.33333333333,,3523.33333333333,1.1362,TRUE
40.843159,-73.9371227,1021280012,5,"Fresh",2,,,,,13,3523.33333333333,,3523.33333333333,1.1362,TRUE
40.8427958,-73.9370484,1021280015,6,"Fresh",2,,,,,13,6308.85714285714,,6308.85714285714,1.1362,TRUE
40.8424898,-73.9373886,1021280021,5,"Fresh",2,,,,,13,2395,,2395,1.1362,TRUE
40.8424659,-73.9369356,1021280022,5,"Fresh",2,,,,,13,3699.16666666667,,3699.16666666667,1.1362,TRUE
40.84274,-73.937449,1021280023,5,"Fresh",2,,,,,13,4068.33333333333,,4068.33333333333,1.1362,TRUE
40.84284,-73.937687,1021280026,6,"Fresh",2,,,,,13,4524,,4524,1.1362,TRUE
40.842327,-73.936641,1021280029,5,"Fresh",2,,,,,13,3350,,3350,1.1362,TRUE
40.8426428,-73.9368042,1021280031,6,"Fresh",2,,,,,13,5636.57142857143,,5636.57142857143,1.1362,TRUE
40.8427994,-73.9366879,1021280035,2,"Fresh",60,,,,,10,1373.33333333333,,1373.33333333333,1.1362,TRUE
40.8426104,-73.936272,1021280036,2,"Fresh",60,,,,,10,637.333333333333,,637.333333333333,1.1362,TRUE
40.8427276,-73.9360998,1021280038,5,"Fresh",2,,,,,13,2798.33333333333,,2798.33333333333,1.1362,TRUE
40.842447,-73.936049,1021280040,5,"Salt",2,,,,,13,2798.33333333333,,2798.33333333333,1.1362,TRUE
40.842381,-73.935897,1021280042,5,"Salt",2,,,,,13,2798.33333333333,,2798.33333333333,1.1362,TRUE
40.842321,-73.935757,1021280043,5,"Salt",2,,,,,13,2304.16666666667,,2304.16666666667,1.1362,TRUE
40.842297,-73.935518,1021280044,5,"Salt",2,,,,,13,2747.5,,2747.5,1.1362,TRUE
40.8420904,-73.9353105,1021280047,5,"Salt",2,,,,,13,2826.66666666667,,2826.66666666667,1.1362,TRUE
40.8420779,-73.9356954,1021280048,0,"Salt",,,,,,,,,,1.1362,FALSE
40.8419031,-73.9354444,1021280051,6,"Salt",2,,,,,13,4584.57142857143,,4584.57142857143,1.1362,TRUE
40.8419244,-73.9360866,1021280052,0,"Salt",,408,407,,,10,,,,1.1362,FALSE
40.8419975,-73.9362529,1021280053,6,"Salt",2,,,,,13,2939.14285714286,,2939.14285714286,1.1362,TRUE
40.842213,-73.9362,1021280055,5,"Fresh",2,,,,,13,2110.83333333333,,2110.83333333333,1.1362,TRUE
40.842277,-73.936351,1021280057,6,"Fresh",2,,,,,13,3337.71428571429,,3337.71428571429,1.1362,TRUE
40.8435487,-73.9376592,1021290001,6,"Fresh",2,,,,,13,7860.85714285714,,7860.85714285714,1.1362,TRUE
40.8437408,-73.9374737,1021290005,3,"Fresh",,32,30,,,31,750,,750,1.1362,TRUE
40.843756,-73.937386,1021290006,3,"Fresh",2,,,,,12,1617,,1617,1.1362,TRUE
40.8438842,-73.9372731,1021290008,5,"Fresh",2,,,,,13,3700.16666666667,,3700.16666666667,1.1362,TRUE
40.8439112,-73.9369658,1021290009,5,"Fresh",2,,,,,13,2130,,2130,1.1362,TRUE
40.8438691,-73.9368667,1021290011,5,"Fresh",2,,,,,13,2130,,2130,1.1362,TRUE
40.8438199,-73.9367509,1021290012,5,"Fresh",2,,,,,13,2130,,2130,1.1362,TRUE
40.8437778,-73.9366519,1021290014,5,"Fresh",2,,,,,13,2130,,2130,1.1362,TRUE
40.8435671,-73.9365907,1021290015,4,"Fresh",1,,,,,2,577.2,,577.2,1.1362,TRUE
40.8435008,-73.9364316,1021290016,4,"Fresh",2,,,,,13,554.4,,554.4,1.1362,TRUE
40.8432334,-73.9363735,1021290017,3,"Fresh",,36,34,,,31,3829.5,,3829.5,1.1362,TRUE
40.843175,-73.936769,1021290021,5,"Fresh",2,,,,,13,3812.5,,3812.5,1.1362,TRUE
40.843372,-73.937095,1021290024,5,"Fresh",2,,,,,13,7094.16666666667,,7094.16666666667,1.1362,TRUE
40.842979,-73.936167,1021290030,6,"Fresh",2,,,,,13,5580,,5580,1.1362,TRUE
40.843214,-73.935996,1021290037,6,"Fresh",2,,,,,13,6114,,6114,1.1362,TRUE
40.843124,-73.9357859,1021290038,5,"Fresh",2,,,,,13,2130,,2130,1.1362,TRUE
40.843075,-73.935665,1021290040,5,"Salt",2,,,,,13,2130,,2130,1.1362,TRUE
40.843016,-73.935526,1021290041,5,"Salt",2,,,,,13,3005,,3005,1.1362,TRUE
40.842946,-73.935368,1021290043,5,"Salt",2,,,,,13,,3606,3005,1.1362,TRUE
40.8429645,-73.9350719,1021290045,5,"Salt",2,,,,,13,2712.5,,2712.5,1.1362,TRUE
40.842676,-73.934875,1021290046,5,"Salt",2,,,,,13,3437.5,,3437.5,1.1362,TRUE
40.842642,-73.935276,1021290050,0,"Salt",,,,,,,,,,1.1362,FALSE
